Id,Date,DeliveryDate,Quantity,Currency,Supplier,NetAmount
73627,5/21/13,5/30/13,40,USD,Computer & Co,4214.7998
73627,5/27/13,6/4/13,31,USD,Computer & Co,3266.46997
73627,6/4/13,6/11/13,30,USD,Computer & Co,3161.1001
73627,6/11/13,6/20/13,31,USD,Computer & Co,3266.46997
73627,6/17/13,6/27/13,21,USD,Computer & Co,2212.77002
73627,6/24/13,7/1/13,29,USD,Computer & Co,3055.72998
73627,7/2/13,7/10/13,75,USD,Computer & Co,7902.75
73627,7/9/13,7/13/13,86,USD,Computer & Co,9061.82031
73627,7/15/13,7/22/13,78,USD,Computer & Co,8218.86035
73627,7/22/13,7/29/13,59,USD,Computer & Co,6216.83008
73627,7/29/13,8/4/13,61,USD,Computer & Co,6427.56982
73627,8/6/13,8/11/13,90,USD,Computer & Co,9483.2998
73627,8/13/13,8/21/13,69,USD,Computer & Co,7270.52979
73627,8/20/13,8/25/13,107,USD,Computer & Co,11274.5898
73627,8/26/13,9/3/13,72,USD,Computer & Co,7586.64014
73627,9/3/13,9/8/13,37,USD,Computer & Co,3898.68994
73627,9/9/13,9/15/13,51,USD,Computer & Co,5373.87012
73627,9/16/13,9/21/13,56,USD,Computer & Co,5900.72021
73627,9/24/13,10/3/13,54,USD,Computer & Co,5689.97998
73627,9/30/13,10/8/13,42,USD,Computer & Co,4425.54004
73627,10/7/13,10/16/13,150,USD,Computer & Co,15805.5
73627,10/14/13,10/20/13,116,USD,Computer & Co,12222.9199
73627,10/22/13,10/30/13,152,USD,Computer & Co,16016.2402
73627,10/28/13,11/3/13,136,USD,Computer & Co,14330.3203
73627,11/4/13,11/14/13,46,USD,Computer & Co,4847.02002
73627,11/11/13,11/20/13,69,USD,Computer & Co,7270.52979
73627,11/18/13,11/26/13,64,USD,Computer & Co,6743.68018
73627,11/25/13,12/4/13,75,USD,Computer & Co,7902.75
73627,12/2/13,12/10/13,136,USD,Computer & Co,14330.3203
73627,12/9/13,12/16/13,150,USD,Computer & Co,15805.5
73627,12/16/13,12/25/13,113,USD,Computer & Co,11906.8096
73627,12/27/13,1/4/14,135,USD,Computer & Co,14224.9502
73627,12/31/13,1/3/14,152,USD,Computer & Co,16016.2402
73627,1/6/14,1/12/14,233,USD,Computer & Co,24551.2109
73627,1/14/14,1/22/14,255,USD,Computer & Co,26869.3496
73627,1/20/14,1/31/14,200,USD,Computer & Co,21074
73627,1/27/14,2/5/14,244,USD,Computer & Co,25710.2793
73627,2/3/14,2/9/14,85,USD,Computer & Co,8956.4502
73627,2/10/14,2/14/14,122,USD,Computer & Co,12855.1396
73627,2/18/14,2/25/14,81,USD,Computer & Co,8534.96973
73627,2/24/14,3/2/14,128,USD,Computer & Co,13487.3604
73627,3/3/14,3/12/14,142,USD,Computer & Co,14962.54
73627,3/10/14,3/16/14,174,USD,Computer & Co,18334.3809
73627,3/17/14,3/23/14,120,USD,Computer & Co,12644.4004
73627,3/24/14,3/31/14,122,USD,Computer & Co,12855.1396
73627,3/31/14,4/6/14,121,USD,Computer & Co,12749.7695
73627,4/7/14,4/15/14,200,USD,Computer & Co,21074
73627,4/15/14,4/21/14,179,USD,Computer & Co,18861.2305
73627,4/21/14,5/1/14,172,USD,Computer & Co,18123.6406
73627,4/28/14,5/8/14,151,USD,Computer & Co,15910.8701
73627,5/6/14,5/14/14,276,USD,Computer & Co,29082.1191
73627,5/12/14,5/20/14,262,USD,Computer & Co,27606.9395
73627,5/19/14,5/29/14,282,USD,Computer & Co,29714.3398
73627,5/26/14,6/4/14,276,USD,Computer & Co,29082.1191
73627,6/2/14,6/7/14,128,USD,Computer & Co,13487.3604
73627,6/9/14,6/17/14,131,USD,Computer & Co,13803.4697
73627,6/16/14,6/22/14,129,USD,Computer & Co,13592.7305
73627,6/24/14,6/29/14,128,USD,Computer & Co,13487.3604
73627,6/30/14,7/10/14,178,USD,Computer & Co,18755.8594
73627,7/8/14,7/16/14,57,USD,Computer & Co,6006.08984
73627,7/14/14,7/25/14,83,USD,Computer & Co,8745.70996
73627,7/21/14,7/27/14,87,USD,Computer & Co,9167.19043
73627,7/28/14,8/5/14,67,USD,Computer & Co,7059.79004
73627,8/6/14,8/13/14,116,USD,Computer & Co,12222.9199
73627,8/11/14,8/19/14,100,USD,Computer & Co,10537
73627,8/18/14,8/23/14,103,USD,Computer & Co,10853.1104
73627,8/26/14,8/31/14,128,USD,Computer & Co,13487.3604
73627,9/2/14,9/9/14,45,USD,Computer & Co,4741.6499
73627,9/12/14,9/21/14,35,USD,Computer & Co,3687.94995
73627,9/17/14,9/22/14,38,USD,Computer & Co,4004.06006
73627,9/22/14,9/26/14,35,USD,Computer & Co,3687.94995
73627,9/29/14,10/6/14,36,USD,Computer & Co,3793.32007
73627,10/6/14,10/13/14,100,USD,Computer & Co,10537
73627,10/13/14,10/19/14,100,USD,Computer & Co,10537
73627,10/20/14,10/30/14,119,USD,Computer & Co,12539.0303
73627,10/31/14,11/4/14,119,USD,Computer & Co,12539.0303
73627,11/3/14,11/13/14,939,USD,Computer & Co,98942.4297
73627,11/10/14,11/18/14,897,USD,Computer & Co,94516.8906
73627,11/17/14,11/25/14,788,USD,Computer & Co,83031.5625
73627,11/24/14,11/29/14,769,USD,Computer & Co,81029.5313
73627,12/1/14,12/10/14,264,USD,Computer & Co,27817.6797
73627,12/8/14,12/16/14,280,USD,Computer & Co,29503.5996
73627,12/15/14,12/23/14,228,USD,Computer & Co,24024.3594
73627,12/22/14,12/31/14,192,USD,Computer & Co,20231.0391
73627,12/29/14,1/4/15,177,USD,Computer & Co,18650.4902
73627,1/5/15,1/13/15,507,USD,Computer & Co,53422.5898
73627,1/12/15,1/19/15,543,USD,Computer & Co,57215.9102
73627,1/19/15,1/27/15,381,USD,Computer & Co,40145.9688
73627,1/26/15,2/4/15,588,USD,Computer & Co,61957.5586
73627,2/2/15,2/8/15,370,USD,Computer & Co,38986.8984
73627,2/9/15,2/13/15,335,USD,Computer & Co,35298.9492
73627,2/17/15,2/25/15,401,USD,Computer & Co,42253.3711
73627,2/23/15,3/7/15,303,USD,Computer & Co,31927.1094
73627,3/2/15,3/8/15,68,USD,Computer & Co,7165.16016
73627,3/9/15,3/19/15,105,USD,Computer & Co,11063.8496
73627,3/17/15,3/22/15,79,USD,Computer & Co,8324.23047
73627,3/23/15,3/31/15,91,USD,Computer & Co,9588.66992
73627,3/30/15,4/5/15,97,USD,Computer & Co,10220.8896
73627,4/6/15,4/13/15,111,USD,Computer & Co,11696.0703
73627,4/13/15,4/22/15,149,USD,Computer & Co,15700.1299
73627,4/20/15,4/28/15,158,USD,Computer & Co,16648.4609
73627,4/27/15,5/5/15,133,USD,Computer & Co,14014.21
73627,5/4/15,5/13/15,109,USD,Computer & Co,11485.3301
73627,5/11/15,5/18/15,149,USD,Computer & Co,15700.1299
73627,5/19/15,5/28/15,105,USD,Computer & Co,11063.8496
73627,5/25/15,6/3/15,157,USD,Computer & Co,16543.0898
73627,6/1/15,6/11/15,451,USD,Computer & Co,47521.8711
73627,6/8/15,6/12/15,348,USD,Computer & Co,36668.7617
73627,6/15/15,6/22/15,380,USD,Computer & Co,40040.6016
73627,6/22/15,6/29/15,380,USD,Computer & Co,40040.6016
73627,6/29/15,7/7/15,412,USD,Computer & Co,43412.4414
73627,7/6/15,7/16/15,170,USD,Computer & Co,17912.9004
73627,7/13/15,7/20/15,153,USD,Computer & Co,16121.6104
73627,7/20/15,7/26/15,147,USD,Computer & Co,15489.3896
73627,7/27/15,8/3/15,114,USD,Computer & Co,12012.1797
73627,8/3/15,8/13/15,535,USD,Computer & Co,56372.9492
73627,8/10/15,8/20/15,382,USD,Computer & Co,40251.3398
73627,8/17/15,8/24/15,541,USD,Computer & Co,57005.1719
73627,8/24/15,9/2/15,345,USD,Computer & Co,36352.6484
73627,8/31/15,9/5/15,423,USD,Computer & Co,44571.5117
73627,9/8/15,9/14/15,124,USD,Computer & Co,13065.8799
73627,9/14/15,9/20/15,127,USD,Computer & Co,13381.9902
73627,9/21/15,10/1/15,113,USD,Computer & Co,11906.8096
73627,9/28/15,10/4/15,145,USD,Computer & Co,15278.6504
73627,10/5/15,10/9/15,430,USD,Computer & Co,45309.1016
73627,10/13/15,10/22/15,596,USD,Computer & Co,62800.5195
73627,10/22/15,10/29/15,587,USD,Computer & Co,61852.1914
73627,10/26/15,11/4/15,481,USD,Computer & Co,50682.9688
73627,11/2/15,11/11/15,207,USD,Computer & Co,21811.5898
73627,11/9/15,11/16/15,235,USD,Computer & Co,24761.9492
73627,11/16/15,11/24/15,232,USD,Computer & Co,24445.8398
73627,11/23/15,11/30/15,187,USD,Computer & Co,19704.1895
73627,11/30/15,12/7/15,181,USD,Computer & Co,19071.9707
73627,12/7/15,12/11/15,386,USD,Computer & Co,40672.8203
73627,12/14/15,12/22/15,409,USD,Computer & Co,43096.3281
73627,12/21/15,12/31/15,367,USD,Computer & Co,38670.7891
73627,12/28/15,1/6/16,526,USD,Computer & Co,55424.6211
73627,1/4/16,1/12/16,230,USD,Computer & Co,24235.0996
73627,1/11/16,1/21/16,267,USD,Computer & Co,28133.7891
73627,1/18/16,1/27/16,368,USD,Computer & Co,38776.1602
73627,1/25/16,1/31/16,351,USD,Computer & Co,36984.8711
73627,2/1/16,2/8/16,217,USD,Computer & Co,22865.2891
73627,2/8/16,2/15/16,204,USD,Computer & Co,21495.4805
73627,2/17/16,2/23/16,189,USD,Computer & Co,19914.9297
73627,2/22/16,2/27/16,175,USD,Computer & Co,18439.75
73627,2/29/16,3/7/16,180,USD,Computer & Co,18966.5996
73627,3/7/16,3/15/16,298,USD,Computer & Co,31400.2598
73627,3/14/16,3/19/16,307,USD,Computer & Co,32348.5898
73627,3/21/16,3/28/16,307,USD,Computer & Co,32348.5898
73627,3/28/16,4/5/16,407,USD,Computer & Co,42885.5898
73627,4/4/16,4/15/16,220,USD,Computer & Co,23181.4004
73627,4/11/16,4/21/16,191,USD,Computer & Co,20125.6699
73627,4/18/16,4/24/16,251,USD,Computer & Co,26447.8691
73627,4/25/16,5/5/16,155,USD,Computer & Co,16332.3496
73627,5/2/16,5/9/16,267,USD,Computer & Co,28133.7891
73627,5/9/16,5/18/16,284,USD,Computer & Co,29925.0801
73627,5/16/16,5/21/16,276,USD,Computer & Co,29082.1191
73627,5/24/16,5/31/16,255,USD,Computer & Co,26869.3496
73627,5/30/16,6/7/16,265,USD,Computer & Co,27923.0508
73627,6/6/16,6/12/16,478,USD,Computer & Co,50366.8594
73627,6/13/16,6/20/16,442,USD,Computer & Co,46573.5391
73627,6/20/16,6/28/16,319,USD,Computer & Co,33613.0313
73627,6/27/16,7/3/16,337,USD,Computer & Co,35509.6914
73627,7/4/16,7/13/16,302,USD,Computer & Co,31821.7402
73627,7/11/16,7/17/16,389,USD,Computer & Co,40988.9297
73627,7/18/16,7/25/16,333,USD,Computer & Co,35088.2109
73627,7/26/16,8/2/16,303,USD,Computer & Co,31927.1094
73627,8/1/16,8/5/16,188,USD,Computer & Co,19809.5605
73627,8/8/16,8/17/16,213,USD,Computer & Co,22443.8105
73627,8/15/16,8/22/16,254,USD,Computer & Co,26763.9805
73627,8/22/16,8/29/16,189,USD,Computer & Co,19914.9297
73627,8/29/16,9/6/16,266,USD,Computer & Co,28028.4199
73627,9/6/16,9/14/16,323,USD,Computer & Co,34034.5117
73627,9/12/16,9/19/16,399,USD,Computer & Co,42042.6289
73627,9/19/16,9/25/16,316,USD,Computer & Co,33296.9219
73627,9/26/16,10/3/16,320,USD,Computer & Co,33718.3984
73627,10/3/16,10/9/16,191,USD,Computer & Co,20125.6699
73627,10/10/16,10/17/16,308,USD,Computer & Co,32453.9609
73627,10/17/16,10/25/16,250,USD,Computer & Co,26342.5
73627,10/24/16,10/30/16,217,USD,Computer & Co,22865.2891
73627,10/31/16,11/9/16,192,USD,Computer & Co,20231.0391
73627,11/7/16,11/18/16,273,USD,Computer & Co,28766.0098
73627,11/14/16,11/20/16,195,USD,Computer & Co,20547.1504
73627,11/21/16,11/27/16,251,USD,Computer & Co,26447.8691
73627,11/28/16,12/7/16,199,USD,Computer & Co,20968.6309
73627,12/5/16,12/12/16,307,USD,Computer & Co,32348.5898
73627,12/12/16,12/21/16,343,USD,Computer & Co,36141.9102
73627,12/19/16,12/27/16,263,USD,Computer & Co,27712.3105
73627,12/26/16,1/3/17,322,USD,Computer & Co,33929.1406
73627,1/2/17,1/7/17,551,USD,Computer & Co,58058.8711
73627,1/9/17,1/16/17,623,USD,Computer & Co,65645.5078
73627,1/16/17,1/23/17,418,USD,Computer & Co,44044.6602
73627,1/23/17,1/30/17,469,USD,Computer & Co,49418.5313
73627,1/30/17,2/7/17,539,USD,Computer & Co,56794.4297
73627,2/6/17,2/13/17,191,USD,Computer & Co,20125.6699
73627,2/13/17,2/20/17,167,USD,Computer & Co,17596.7891
73627,2/20/17,2/27/17,162,USD,Computer & Co,17069.9395
73627,2/27/17,3/5/17,185,USD,Computer & Co,19493.4492
73627,3/6/17,3/14/17,344,USD,Computer & Co,36247.2813
73627,3/13/17,3/25/17,250,USD,Computer & Co,26342.5
73627,3/21/17,3/29/17,347,USD,Computer & Co,36563.3906
73627,3/27/17,4/1/17,343,USD,Computer & Co,36141.9102
73627,4/3/17,4/8/17,146,USD,Computer & Co,15384.0195
73627,4/10/17,4/21/17,144,USD,Computer & Co,15173.2803
73627,4/17/17,4/22/17,173,USD,Computer & Co,18229.0098
73627,4/24/17,5/1/17,172,USD,Computer & Co,18123.6406
73627,5/1/17,5/12/17,216,USD,Computer & Co,22759.9199
73627,5/8/17,5/16/17,182,USD,Computer & Co,19177.3398
73627,5/15/17,5/20/17,186,USD,Computer & Co,19598.8203
73627,5/22/17,5/29/17,174,USD,Computer & Co,18334.3809
73627,5/29/17,6/7/17,227,USD,Computer & Co,23918.9902
73627,6/5/17,6/16/17,227,USD,Computer & Co,23918.9902
73627,6/12/17,6/19/17,277,USD,Computer & Co,29187.4902
73627,6/19/17,6/26/17,274,USD,Computer & Co,28871.3809
73627,6/26/17,7/9/17,188,USD,Computer & Co,19809.5605
73627,7/3/17,7/10/17,243,USD,Computer & Co,25604.9102
73627,7/10/17,7/19/17,286,USD,Computer & Co,30135.8203
73627,7/17/17,7/24/17,268,USD,Computer & Co,28239.1602
73627,7/24/17,8/2/17,234,USD,Computer & Co,24656.5801
73627,7/31/17,8/11/17,258,USD,Computer & Co,27185.4609
73627,8/8/17,8/16/17,138,USD,Computer & Co,14541.0596
73627,8/14/17,8/25/17,202,USD,Computer & Co,21284.7402
73627,8/21/17,8/27/17,183,USD,Computer & Co,19282.7109
73627,8/28/17,9/4/17,168,USD,Computer & Co,17702.1602
73627,9/5/17,9/11/17,84,USD,Computer & Co,8851.08008
73627,9/12/17,9/21/17,85,USD,Computer & Co,8956.4502
73627,9/18/17,9/24/17,119,USD,Computer & Co,12539.0303
73627,9/25/17,10/1/17,83,USD,Computer & Co,8745.70996
73627,10/2/17,10/10/17,361,USD,Computer & Co,38038.5703
73627,10/9/17,10/14/17,367,USD,Computer & Co,38670.7891
73627,10/16/17,10/22/17,452,USD,Computer & Co,47627.2383
73627,10/23/17,11/1/17,460,USD,Computer & Co,48470.1992
73627,10/30/17,11/9/17,445,USD,Computer & Co,46889.6484
73627,11/6/17,11/15/17,449,USD,Computer & Co,47311.1289
73627,11/13/17,11/21/17,461,USD,Computer & Co,48575.5703
73627,11/20/17,11/27/17,486,USD,Computer & Co,51209.8203
73627,11/27/17,12/6/17,448,USD,Computer & Co,47205.7617
73627,12/4/17,12/8/17,161,USD,Computer & Co,16964.5703
73627,12/11/17,12/17/17,149,USD,Computer & Co,15700.1299
73627,12/18/17,12/27/17,128,USD,Computer & Co,13487.3604
73627,12/25/17,1/1/18,165,USD,Computer & Co,17386.0508
73627,1/2/18,1/11/18,232,USD,Computer & Co,24445.8398
73627,1/8/18,1/14/18,251,USD,Computer & Co,26447.8691
73627,1/15/18,1/23/18,259,USD,Computer & Co,27290.8301
73627,1/22/18,1/31/18,201,USD,Computer & Co,21179.3691
73627,1/29/18,2/6/18,287,USD,Computer & Co,30241.1895
73627,2/5/18,2/15/18,262,USD,Computer & Co,27606.9395
73627,2/12/18,2/18/18,183,USD,Computer & Co,19282.7109
73723,1/2/13,1/7/13,23,USD,Computer & Co,2456.16992
73723,1/7/13,1/15/13,15,USD,Computer & Co,1601.84998
73723,1/14/13,1/19/13,18,USD,Computer & Co,1922.21997
73723,1/21/13,1/30/13,23,USD,Computer & Co,2456.16992
73723,2/1/13,2/9/13,12,USD,Computer & Co,1281.47998
73723,2/4/13,2/12/13,16,USD,Computer & Co,1708.64001
73723,2/11/13,2/20/13,13,USD,Computer & Co,1388.27002
73723,2/19/13,2/27/13,12,USD,Computer & Co,1281.47998
73723,2/25/13,3/4/13,14,USD,Computer & Co,1495.06006
73723,3/8/13,3/14/13,6,USD,Computer & Co,640.73999
73723,3/14/13,3/19/13,7,USD,Computer & Co,747.530029
73723,3/25/13,4/1/13,8,USD,Computer & Co,854.320007
73723,4/1/13,4/11/13,21,USD,Computer & Co,2242.59009
73723,4/8/13,4/12/13,16,USD,Computer & Co,1708.64001
73723,4/22/13,4/29/13,15,USD,Computer & Co,1601.84998
73723,4/30/13,5/9/13,18,USD,Computer & Co,1922.21997
73723,5/8/13,5/19/13,24,USD,Computer & Co,2562.95996
73723,5/14/13,5/23/13,22,USD,Computer & Co,2349.37988
73723,5/20/13,5/26/13,22,USD,Computer & Co,2349.37988
73723,5/28/13,6/8/13,17,USD,Computer & Co,1815.43005
73723,6/3/13,6/9/13,30,USD,Computer & Co,3203.69995
73723,6/10/13,6/17/13,24,USD,Computer & Co,2562.95996
73723,6/17/13,6/25/13,31,USD,Computer & Co,3310.48999
73723,6/24/13,6/30/13,24,USD,Computer & Co,2562.95996
73723,7/3/13,7/11/13,15,USD,Computer & Co,1601.84998
73723,7/9/13,7/15/13,25,USD,Computer & Co,2669.75
73723,7/15/13,7/20/13,20,USD,Computer & Co,2135.80005
73723,7/22/13,7/31/13,17,USD,Computer & Co,1815.43005
73723,7/29/13,8/7/13,23,USD,Computer & Co,2456.16992
73723,8/6/13,8/15/13,18,USD,Computer & Co,1922.21997
73723,8/12/13,8/20/13,15,USD,Computer & Co,1601.84998
73723,8/19/13,8/27/13,15,USD,Computer & Co,1601.84998
73723,8/26/13,9/5/13,23,USD,Computer & Co,2456.16992
73723,9/5/13,9/11/13,30,USD,Computer & Co,3203.69995
73723,9/9/13,9/15/13,24,USD,Computer & Co,2562.95996
73723,9/16/13,9/25/13,19,USD,Computer & Co,2029.01001
73723,9/23/13,9/30/13,21,USD,Computer & Co,2242.59009
73723,9/30/13,10/7/13,22,USD,Computer & Co,2349.37988
73723,10/7/13,10/13/13,36,USD,Computer & Co,3844.43994
73723,10/18/13,10/26/13,27,USD,Computer & Co,2883.33008
73723,10/22/13,10/30/13,30,USD,Computer & Co,3203.69995
73723,10/29/13,11/6/13,34,USD,Computer & Co,3630.86011
73723,11/4/13,11/12/13,42,USD,Computer & Co,4485.18018
73723,11/11/13,11/20/13,30,USD,Computer & Co,3203.69995
73723,11/18/13,11/24/13,34,USD,Computer & Co,3630.86011
73723,11/27/13,12/4/13,38,USD,Computer & Co,4058.02002
73723,12/2/13,12/7/13,69,USD,Computer & Co,7368.50977
73723,12/10/13,12/20/13,80,USD,Computer & Co,8543.2002
73723,12/16/13,12/24/13,64,USD,Computer & Co,6834.56006
73723,12/24/13,12/31/13,81,USD,Computer & Co,8649.99023
73723,12/31/13,1/4/14,68,USD,Computer & Co,7261.72021
73723,1/6/14,1/16/14,59,USD,Computer & Co,6300.60986
73723,1/13/14,1/22/14,69,USD,Computer & Co,7368.50977
73723,1/20/14,1/26/14,71,USD,Computer & Co,7582.08984
73723,1/27/14,2/5/14,64,USD,Computer & Co,6834.56006
73723,2/3/14,2/13/14,159,USD,Computer & Co,16979.6094
73723,2/12/14,2/19/14,144,USD,Computer & Co,15377.7598
73723,2/18/14,2/28/14,173,USD,Computer & Co,18474.6699
73723,2/24/14,3/2/14,114,USD,Computer & Co,12174.0596
73723,3/3/14,3/10/14,62,USD,Computer & Co,6620.97998
73723,3/10/14,3/18/14,52,USD,Computer & Co,5553.08008
73723,3/17/14,3/25/14,47,USD,Computer & Co,5019.12988
73723,3/24/14,3/30/14,60,USD,Computer & Co,6407.3999
73723,4/2/14,4/9/14,33,USD,Computer & Co,3524.07007
73723,4/7/14,4/13/14,33,USD,Computer & Co,3524.07007
73723,4/17/14,4/25/14,27,USD,Computer & Co,2883.33008
73723,4/22/14,4/29/14,32,USD,Computer & Co,3417.28003
73723,4/28/14,5/6/14,28,USD,Computer & Co,2990.12012
73723,5/5/14,5/14/14,147,USD,Computer & Co,15698.1299
73723,5/12/14,5/21/14,115,USD,Computer & Co,12280.8496
73723,5/21/14,5/30/14,145,USD,Computer & Co,15484.5498
73723,5/28/14,6/4/14,149,USD,Computer & Co,15911.71
73723,6/2/14,6/11/14,34,USD,Computer & Co,3630.86011
73723,6/9/14,6/16/14,34,USD,Computer & Co,3630.86011
73723,6/18/14,6/24/14,26,USD,Computer & Co,2776.54004
73723,6/24/14,7/1/14,32,USD,Computer & Co,3417.28003
73723,7/2/14,7/9/14,27,USD,Computer & Co,2883.33008
73723,7/8/14,7/15/14,32,USD,Computer & Co,3417.28003
73723,7/14/14,7/22/14,30,USD,Computer & Co,3203.69995
73723,7/21/14,7/28/14,23,USD,Computer & Co,2456.16992
73723,7/28/14,8/5/14,32,USD,Computer & Co,3417.28003
73723,8/4/14,8/12/14,29,USD,Computer & Co,3096.90991
73723,8/12/14,8/20/14,44,USD,Computer & Co,4698.75977
73723,8/21/14,8/29/14,33,USD,Computer & Co,3524.07007
73723,8/25/14,9/2/14,37,USD,Computer & Co,3951.22998
73723,9/2/14,9/11/14,44,USD,Computer & Co,4698.75977
73723,9/12/14,9/19/14,42,USD,Computer & Co,4485.18018
73723,9/17/14,9/20/14,41,USD,Computer & Co,4378.39014
73723,9/22/14,9/30/14,35,USD,Computer & Co,3737.6499
73723,9/29/14,10/7/14,37,USD,Computer & Co,3951.22998
73723,10/6/14,10/10/14,98,USD,Computer & Co,10465.4199
73723,10/14/14,10/23/14,104,USD,Computer & Co,11106.1602
73723,10/20/14,10/28/14,82,USD,Computer & Co,8756.78027
73723,10/27/14,11/4/14,101,USD,Computer & Co,10785.79
73723,11/3/14,11/11/14,69,USD,Computer & Co,7368.50977
73723,11/10/14,11/19/14,98,USD,Computer & Co,10465.4199
73723,11/17/14,11/26/14,68,USD,Computer & Co,7261.72021
73723,11/24/14,12/3/14,61,USD,Computer & Co,6514.18994
73723,12/1/14,12/8/14,268,USD,Computer & Co,28619.7207
73723,12/8/14,12/19/14,225,USD,Computer & Co,24027.75
73723,12/15/14,12/21/14,186,USD,Computer & Co,19862.9395
73723,12/22/14,1/1/15,230,USD,Computer & Co,24561.6992
73723,12/30/14,1/5/15,274,USD,Computer & Co,29260.4609
73723,1/5/15,1/12/15,162,USD,Computer & Co,17299.9805
73723,1/12/15,1/21/15,188,USD,Computer & Co,20076.5195
73723,1/19/15,1/26/15,179,USD,Computer & Co,19115.4102
73723,1/26/15,1/31/15,189,USD,Computer & Co,20183.3105
73723,2/2/15,2/9/15,49,USD,Computer & Co,5232.70996
73723,2/9/15,2/17/15,58,USD,Computer & Co,6193.81982
73723,2/17/15,2/24/15,63,USD,Computer & Co,6727.77002
73723,2/24/15,3/1/15,52,USD,Computer & Co,5553.08008
73723,3/2/15,3/10/15,111,USD,Computer & Co,11853.6904
73723,3/10/15,3/20/15,169,USD,Computer & Co,18047.5098
73723,3/16/15,3/24/15,129,USD,Computer & Co,13775.9102
73723,3/23/15,3/30/15,154,USD,Computer & Co,16445.6602
73723,3/30/15,4/6/15,149,USD,Computer & Co,15911.71
73723,4/6/15,4/13/15,38,USD,Computer & Co,4058.02002
73723,4/13/15,4/23/15,58,USD,Computer & Co,6193.81982
73723,4/21/15,5/1/15,52,USD,Computer & Co,5553.08008
73723,4/28/15,5/5/15,54,USD,Computer & Co,5766.66016
73723,5/4/15,5/11/15,48,USD,Computer & Co,5125.91992
73723,5/11/15,5/17/15,65,USD,Computer & Co,6941.3501
73723,5/19/15,5/26/15,67,USD,Computer & Co,7154.93018
73723,5/25/15,6/5/15,51,USD,Computer & Co,5446.29004
73723,6/1/15,6/10/15,309,USD,Computer & Co,32998.1094
73723,6/8/15,6/16/15,366,USD,Computer & Co,39085.1406
73723,6/15/15,6/22/15,338,USD,Computer & Co,36095.0195
73723,6/22/15,6/27/15,273,USD,Computer & Co,29153.6699
73723,6/29/15,7/7/15,228,USD,Computer & Co,24348.1191
73723,7/6/15,7/14/15,165,USD,Computer & Co,17620.3496
73723,7/13/15,7/22/15,119,USD,Computer & Co,12708.0098
73723,7/20/15,7/31/15,167,USD,Computer & Co,17833.9297
73723,7/27/15,8/3/15,178,USD,Computer & Co,19008.6191
73723,8/3/15,8/13/15,180,USD,Computer & Co,19222.1992
73723,8/10/15,8/18/15,211,USD,Computer & Co,22532.6895
73723,8/17/15,8/23/15,156,USD,Computer & Co,16659.2402
73723,8/24/15,9/1/15,165,USD,Computer & Co,17620.3496
73723,8/31/15,9/7/15,164,USD,Computer & Co,17513.5605
73723,9/8/15,9/18/15,27,USD,Computer & Co,2883.33008
73723,9/14/15,9/20/15,31,USD,Computer & Co,3310.48999
73723,9/23/15,9/28/15,27,USD,Computer & Co,2883.33008
73723,9/28/15,10/8/15,37,USD,Computer & Co,3951.22998
73723,10/5/15,10/15/15,343,USD,Computer & Co,36628.9688
73723,10/13/15,10/22/15,327,USD,Computer & Co,34920.3281
73723,10/22/15,10/30/15,263,USD,Computer & Co,28085.7695
73723,10/26/15,11/5/15,254,USD,Computer & Co,27124.6602
73723,11/2/15,11/9/15,75,USD,Computer & Co,8009.25
73723,11/9/15,11/16/15,54,USD,Computer & Co,5766.66016
73723,11/16/15,11/22/15,64,USD,Computer & Co,6834.56006
73723,11/23/15,11/27/15,72,USD,Computer & Co,7688.87988
73723,12/1/15,12/7/15,145,USD,Computer & Co,15484.5498
73723,12/7/15,12/15/15,122,USD,Computer & Co,13028.3799
73723,12/14/15,12/21/15,158,USD,Computer & Co,16872.8203
73723,12/21/15,12/27/15,116,USD,Computer & Co,12387.6396
73723,12/28/15,1/5/16,125,USD,Computer & Co,13348.75
73723,1/4/16,1/13/16,158,USD,Computer & Co,16872.8203
73723,1/11/16,1/18/16,118,USD,Computer & Co,12601.2197
73723,1/18/16,1/25/16,135,USD,Computer & Co,14416.6504
73723,1/25/16,2/1/16,158,USD,Computer & Co,16872.8203
73723,2/1/16,2/10/16,87,USD,Computer & Co,9290.73047
73723,2/8/16,2/13/16,81,USD,Computer & Co,8649.99023
73723,2/16/16,2/24/16,97,USD,Computer & Co,10358.6299
73723,2/22/16,3/1/16,95,USD,Computer & Co,10145.0498
73723,2/29/16,3/8/16,99,USD,Computer & Co,10572.21
73723,3/7/16,3/17/16,79,USD,Computer & Co,8436.41016
73723,3/14/16,3/23/16,82,USD,Computer & Co,8756.78027
73723,3/21/16,3/30/16,58,USD,Computer & Co,6193.81982
73723,3/28/16,4/3/16,67,USD,Computer & Co,7154.93018
73723,4/4/16,4/12/16,49,USD,Computer & Co,5232.70996
73723,4/11/16,4/17/16,43,USD,Computer & Co,4591.97021
73723,4/18/16,4/27/16,60,USD,Computer & Co,6407.3999
73723,4/25/16,5/5/16,51,USD,Computer & Co,5446.29004
73723,5/2/16,5/10/16,61,USD,Computer & Co,6514.18994
73723,5/9/16,5/17/16,62,USD,Computer & Co,6620.97998
73723,5/16/16,5/27/16,72,USD,Computer & Co,7688.87988
73723,5/24/16,5/31/16,61,USD,Computer & Co,6514.18994
